label,text
2,"""@QUAN1T0: 61% of welfare/government aid is claimed by white people. So y'all black slander is trash now."""
2,Breakfast of champions shrimp lobster balls (no sandusky) French fries nd a nice big Quahog (clam for&#8230; http://t.co/UajUkcoAfV
1,@MurphMcMahon I swear I thought you were describing a pussy. ...I gotta go to bed.
1,@BarackObama make weed legal you pussy you know you smoke that shit
1,@CarelessOne92 a young nigga turned into Mr. CATCHMEIFYOUCAN....I'm in da field my nig #WEDAOPPS #FUKEMWEBALL
1,@KebinBlodgett bitch your yuck
1,&#8220;@Iamjayla__: @WB_Pooh_3x Bol that called the girl a bitch&#8221;Oharrd coo I'm both of them tho &#128526;&#128076;&#128175;
2,"""@rugbysocklad: Fit lads! Nice gear! http://t.co/ThnXX1lC1M"" these scally lads n trainers would get it"
1,"@CuckoldCock @molotovhowdy 
I likes yo page. I wants to make da lovin to a white girl wit a colored man watchin and pullin his weenis"
1,@Jontel_20 &#128557; pussy
1,@BraveConWarrior She is a bitch ! This mess is all BO's fault! ALL OF IT!
2,I dont understand rich people who dress like trash
1,&#8220;@Mick_Peddicord8: Water polo is so fucking hard #respect&#8221; yeah if you're a pussy
2,"@sekhmet1975 Cactus is a yellow lab chow mix too! Hershey was everybody's ""active"" buddy. Cactus is one special pup. She's an Angel."
2,With birds ill share this lonely view
2,Browns and redskins shouldn't be considered nfl teams
2,RT @flavorpill: Why Tori Amos matters now more than ever http://t.co/YIsiAI6S via @nme
2,"Palin mocks Obama, on Russia rhetorically asks ""who could have seen this coming,"" the crowd goes wild #CPAC2014"
1,"""I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand."""
2,@GoneWithKalijah She was always a pathetic mutt desperately seeking attention &amp; a purpose. No matter what JP writes that will never change
1,"@HAL3Ygang she was a dirty bitch always beggin for microwaves and catchup and shit so mufuckas always be like, ""BYE Falicia!"""
2,"RT @Charlie_Gru: My wife's doing some sort of ""boot-scootin"" while singing, ""a little less talk and a lot more action!""...where was this ho&#8230;"
2,"@jermhudson @lanele123 no way !! I'm on a ""dude you are fat"" diet Twinkies are the devil, so are breakfast tacos. I miss breakfast tacos&#128514;"
2,Am so high that birds and planes are my peers
2,"#metal only, honkies!"
2,"@petehelm yeah, but Sting was already a proven draw. this is apples and oranges. he signs people with the sole purpose of burying them."
2,@WebAntOnYT btw Jim crow laws were supported by democrats not republicans and MLK was a republican #Fact
1,&#8220;@alicia_688: He did go in i was actually surprised he when that hard RT @Vice504fly: N the crib listen 2 my nig G-Eazy&#8221;don't diss my homie
2,RT @RT_America: Russell Brand mocks Bill O'Reilly for proposing Berlin Wall against immigrants (VIDEO) http://t.co/WtzD2MIBf6 http://t.co/A&#8230;
1,&#8220;@LoveLifeEst13: @__seriousLEE i aint gone lie &amp; old heads say they see it in me so i figured&#8221; nah you just retarded
2,At pussy cat lounge killin it with my girlz @blaqdior and @hpmiss
2,"NEW Nashville Noise! @LukeBryanOnline loves burgers, @DierksBentley honky tonks, and @ChrisYoungMusic grabs a pizza. http://t.co/sCCDyhE6EY"
1,"&#8220;@VishalDaGod: fuck a #WCW dats my bitch , not my crush&#8221;"
2,"Perhaps Ezra Miller is the first crack toward changing that, regardless of whether he identifies as queer over gay."
1,"&#8220;@_KingCorey_: I got the giggles because I'm a fag, I ain't gon' lie lol &#128514;&#128514;&#8221;"
2,There is a trash bag in my hall thats been there for like 2 wks. Weird thing: it changes consistency every few days
2,Amazing. You know what they say about birds of a feather http://t.co/mefmPB3aW5
2,"@FemsHaveBallz have u spent significant time in ANY ghetto, or witnessed the years of terrorism committed by police in the Black community?"
2,@Miseducated411: Your mind is free and your soul. satan will present to u in his kingdom the things that mock u. Stay strong in Yahshua...
2,*Searches my yellow pages app for the nearest Jack In The Box*
2,RT @mlbtraderumors: Offseason Outlook: New York&#160;Yankees http://t.co/6DtDxdI6ul
2,Boston's Jihadi Nest and Student Arm of the Muslim Brotherhood &#187; Joe For America http://t.co/4IfJwoeSDR via @RealJTP
1,&#127942; RT @UBoyRock17: Every bitch n my passenger seat I dun fucked at least one time
2,@elliottgianaris gook
2,RT @dallywaggz12: &#8220;@JustReIatabIe: Charlie Sheen gets point for this http://t.co/V6v0d77oBM&#8221;
1,"""@xoxoclauudia: YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck"
2,Someone come take these brownies away from me before I eat the whole pan!
2,"Special thanks to Tina, Charlie and staff at Waverly Hills... thanks to everyone that dedicated time to make the... http://bit.ly/aKyqk2"
1,&#8220;@RoJustDGAF Aren't they all tho bro? RT @landoup: I hate a nosey bitch....&#8221;some more than others
1,"&#8220;@briceokc: ""cigarettes are so gross"" -half the bitches that smoke cigarettes &#128530;&#8221; @gfys__"
2,"RT @p_w_sterne: @GraceBr92073005 ""There's more than one way to skin a monkey"" --Barack ""Bushmeat"" Obama @1Dittlinger @Txwench"
2,@KevinMarin27 I like him but I really doubt he even plays We already got a lot in the big man rotation committed to Bosh bird mcbob &amp; shawne
1,@SadderDre @PoeticGenius19 who knows man. That Uncle Tom mentality will never die. Ol Martin Baker headass
1,@2LEGIT4that Lmao &#9995; Excuse me bitch?I am not Soundcloud
2,@rachel_gautreau @babyydrey hey Rachel G my name isint Kenneth ok let's just get that straight &#128070; you best be backing off before I go ghetto
1,&#8220;@__thaRealist: Lil bitty bitch&#8221; &#128079;&#128079;&#128079;&#128079;&#128079;lingo
2,RT @CyFyre: @WesOrrJames love you too my nig #squad
2,When Robinson Cano left the Yankees they were selling his jersey for $25. When Aaron Hernandez went to jail they sold his for $10.
2,"@DerekIsNormal RT @crappyfactsare McRib buns contain a chemical ""azodicarbonamide"" which is also used to make yoga mats &amp; soles of shoes"
1,"""Yo mama, bitch."" RT @TheAceTJShow: What was the ONE sentence that ended your relationship?"
1,@BigLovemusic Bruh that won't happen cuz I can see that big bitch or it before it strikes.
1,@Mattyfatass pussy
2,All my gold is white not yellow.
1,&#8220;@LilReese300: No yu can't get no money yu silly hoe...&#8221;
1,@J_Dun54 oh you little bitch you. You tryna hit the fair tho today or sometime this week? Shit might be fun drunk
1,@MadameCurry_ what kind of hoe are you dressing up as?
2,.@harmonica_b could be wearing a trash bag and she'd still be the stylish and coolest human I know
1,@CapoDaAssHole @Alejandro_Bihhh damn that hoe just came out but look at how many hoes said his shit jamming on my shit
2,RT @IWILLSTILLRISE: If you not gator you gator bait #gatornation
2,@LandonVanBus Charlie Day?
2,@rbigwood when Hollywood Underwood took his shirt off and started screaming in the dark hah like a horror movie with the nips!
1,"&#8220;@itsDeSha__: I don't take people niggas bitches don't play about they niggas , specially they baby daddies &#128557;&#128514;&#128514;&#128514;&#8221;No BS"
2,"@BeeKayNS alas, I am proficient in neither. my skills are limited to pointless stat memorization + trash talk."
1,&#8220;@souljaboy: K Michelle pussy smell like shit&#8221; &#128064;&#128514;&#128514;&#128514;
1,@Xianilee BOOM bitches !
2,"Everybody loves pot brownies, but I bring crystal meth cupcakes to a party, Suddenly I'm the weirdo"
1,@TheOneMiss_Luu This is true. That bitch has two accounts @PoniesForever7
2,RT @TalibKweli: Do you want to hear the truth or are you only looking to hear what makes you feel all warm and fuzzy inside? I choose truth&#8230;
2,"""@FloKid88: As long as the Lakers trash from now on, I could careless. And that's real."". CC: @BENBALLER hahaha"
2,@mis_sarahd @basedpapi1017 tranny
1,&#8220;@abigayvazquez: @_Nicole214_ @TonyJetsFoo yeah he lowkey loves me he knows he's ma nigga &#128076;&#8221;we don't love these hoes
1,@PraviKingDino bitch
1,@Luis3Baez belle bitch?
2,@Torn_Rose republican teabaggers should be jailed for treason.....
1,&gt;_&lt;.. RT @ItsTheBOOMshow @FricknAwesome metal monkey balls!
2,@1usagrunt. I wonder what Charlie Brown would have to say about these days.
1,@CuteEmergency shown* a tiny kitten you dumb fucking cunt
2,"RT @linnyitssn: No teabaggers, 9/11 is not about Benghazi, it's about those planes and those towers. Stop watching Fox News."
2,I'll be a Yankee fan forever
2,@Willstreakk @Tycff10111 according to you my place is in kitchen. Excuse me while I take out the trash
1,@AmPowerBlog your incessant whining (like a worthless little bitch) is the funniest thing that has happened all weekend. You are not a man.
2,@Scoob3y yeah and you're gonna play with retards who wanna do drugs all day but &#128056;&#9749;&#65039;
1,&#8220;@UnLike_Society: Good pussy be making a nigga have to regroup&#8221; pull out and get your thoughts together&#128514;&#128514;
1,"@_IamQuiNichole &#128514;&#128514;&#128514; it's a song, ion kno y he referred to his future wife as a bitch"
1,"#ChristianBale should be KISSING #Moses ass for his fight with God, OTHERWISE WE MIGHT ALL BE FUCKING DEAD&gt; #retarded #ass #actor #faggot"
1,@BrotherDiabeats take your queer ass dubstep out of here
1,"""Used to have a girlfriend, now all I got is hoes.. I was lookin for a good girl, but she was fuckin on the low."""
2,RT @AwwAdorable: I want a pet monkey &#128553;&#128525; http://t.co/8wy8gDJIEJ
1,@Lion_of_Gray @roodawg1971 @mrfayoh @khanye_s @sas2afoundation here's my opinion on the matter..... She's a cunt.
2,Thing that made me feel old today: Tori Amos is 50.
1,&#8220;@gmail_candy: It don't matter where we at this nigga always tryna holla at a bitch &#128514;&#128514; @tranSactionRAP&#8221; where. y'all. at?
1,@Bam_N_DeyMouth grindin cuzz thats all shit dont stop wats good witcha thou bitch you been mia too
1,@QuantRyse @HairyPotterZ @Hockeypuck55 if I get blocked I'll be on that bitches porch drunk and yelling. Holy shit.she was right..I am kanye
2,"@mesmart029 Someone recently told me that a local yokel was going to ""use my twitter account to damage me"" so... Yeah."
1,""" Murda Gang bitch its Gang Land """
1,@CSNChicago Punk ass bitch. #BullsTalk
2,Space brownies &#128125;
1,6:07 AM .. Bout to match up wit dis nicca #DonnyDinero
2,RT @iAmBitchassness: I'm not telling you to like Al Green or Otis Redding! Stop missing the point. Just don't call them trash &amp; tell me you&#8230;
1,@Im_Thirst I love Louis CK! Quit bein a faggot and suck that dick
1,@AyyMartt bitch where you been
1,@SelfMadee_YG wya bitch
1,@Huntermoore so does my juicy pussy
2,Traffic in the gables &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;
1,@_Leeyoo @GoldFlacko niggah I'm not yo lil bro the fuck
1,"@Sasha_The_II @ATFierce @QueenKhia That bitch is so stupid! It's the BEY hive, not the BEE hive. Lil Kim was the Queen B, Bey IS Queen B"
2,"RT @Factsionary: Pink ""albino"" dolphins are extremely rare but do exist in the wild. http://t.co/gWyLpgC9lP"
2,"Virtually zero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?"
2,@MeowMariss i thought i was the ghetto word for babe
2,@Stephicans mhmm tweet bird &#128037;
2,"RT @LRTC1: Magnus the ""team leader"" was particularly rude and unhelpful. As opposed to Charlie, who just blatantly lied. Awful service. @s&#8230;"
2,@Swanny_9 where are the birds at? Wasn't it Port where birds were all over?
1,"@MrMooncricket @FuckTheMallcops @JimTalbot1963 @theharris338 work, is something adults do for money, not borrow from money... Broke bitch"
2,RT @syd_renae: @2014Alyssa I have a pink fuzzy one &amp; a silky silver one. Bathrobes are a wonderful thing &#128129;&#128526;&#128525;
2,#Royals 2-1!! Fantastic. Ready for tomorrow's sweep of the disposed O's. #Yankees 4ever except this month.
1,&#8220;@xo_omiexo: not one single bone in my body gives a fuck about what the next bitch thinks. &#128581;&#128564;&#8221;
1,#IHopeSomeday that these hoes just find their own relationship instead of ruining others
1,@DJ_Workmann @BigMoneyNiquee mane y'all niccas crazy af wiz old shit got niccas bitin his style n errthan
1,' Leo Apolonio Look this niggah did a drive by on the bike http://t.co/3NisWlPNeC
2,"Baby I'll whisper Vietnamese to you all soft like, ""ching... chong ting o long...."""
2,My goal for soccer this year is to get a yellow card every game
2,RT @ThinkingOfJacob: So I took a 1000 pictures with him and he ate all the brownies I made but he's the new homie @macdemy http://t.co/cZeO&#8230;
1,&#8220;@RawrItsTaraa: Trust these bitches ? Nah&#8221;
2,@BrenJJGMom @hweldon Well...how about those Yankees this year? What a run. #wtfiswrongwithnebraska
2,RT @HipHopIsDeaddd: Cowboys trash again.The NFL is bike to normal
2,RT @FoodPornsx: Oreo Drumstick! http://t.co/AcN8J59r6b
2,1-800-slap-a-hoe
1,@SteveStockmanTX didnt you propose the brilliant idea of college students packing heat? You are a savant! #dumbass teabaggers
2,@MitchVorce sheeze a yellow bone
2,"I LOVE my 10 &amp; 5 but most days they remind me why birth control is important later in life.

I miss my ""baby bird""! Come home, 18!
@somehoee"
2,RT @BoutCrazed: The best way to make a hillbilly do something is to tell him he can't do it.
2,"RT @RobertCDick: Protest climate change, leaves trash behind. #VotingMatters"
1,@FreeBlazeGawd lmsoooo dawg I ain't got no bitches mane. I low key got a chick but I can't say it on Twitter. You know how these wolves is
2,"This mint brownies recipe is made with almond flour, coconut palm sugar, coconut oil, and coconut mi http://t.co/XZZfDoLZDn"
1,@AwiLL_2RECKLESS lol his matches from the early 90's when he was IC champion the bitches really would go ham
2,LOL there's a talking monkey live on the internet! Will wonders never cease?
2,"RT @rappersaid: When Joey Bada$$ said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life."" http:/&#8230;"
2,RT @L3tsVibe: Keys open doors when them keys is albino
2,Im telling you man! RT @KfromtheG: Roethlisberger got his record expunged and became trash.
1,@LeLittleLisa bitch I know you seen me tweet bout you
2,@ashley_smith20 colored contacts
2,So real it's unreal LOL #Yankees #WorldSeries #27andCounting #MLB #MLBtheShow12 http://t.co/tdMrBsnP
2,Should I be worried that a lady behind my building is talking to a crow?
2,RT @DanHarrison1985: &#128514; RT @CecilHurt: Charlie Strong got down to the 53-man roster nearly as quickly as Texans did
2,"@SemiMooch and I believe we all evolved or whatnot, but I find it hard to believe that we all came from apes"
2,"@britty_jurgens a music suggestion is ""lil spook"""
1,@RihannaHasAids I had free tickets and couldn't go because I had chemistry ain't that a bitch
1,@AmPowerBlog but can we all at least agree that you whining like a little bitch because someone threw your phone is absolutely hilarious?
1,&#8220;@_DEROOO: &#8220;@ViriDoesItt: How I lose this sweet..&#8221;you ain't lose it you hide it lmfao Viri tryna smoke that hoe to his self&#8221; &#128514;&#128514;&#128514; Boy...
1,"""@TayKnosBest: These hoes is crazy"""
2,RT @TedNugent: Gun control talks with gunrunning Eric Holder on board. We r the planet of the apes
1,@Mariamyepii cuz bitches love cheesy
2,@chrisbickert i want it! I love her gooks! she is awesome where did you get it?
1,@MaxOn_MaxOff5 Your a dirty cunt mate lol #missingtheaussies
1,"@DRSlaten I view hackers on the same level as shoplifters - bitch slapped into the lake and held until drowning. Harsh, but yeah. Hate."
1,&#8220;@clzcdxx: im just a bitch ass elf&#8221; @MorbidMermaid
2,@ariennajanee thats why youz a yellow bone &#128155;&#128155;
2,You like those? Honestly they tasted like the sole of my shoes RT @rllllytired: @ItsNotHarold that's a shame.
